Acc,F1,Precision,Recall,AUC,Loss
0.35802469135802467,0.35,0.5283018867924528,0.2616822429906542,0.36027565373359766,0.7509336024522781
0.39300411522633744,0.39672801635991817,0.5773809523809523,0.30218068535825543,0.365467761729444,0.7488785311579704
0.3868312757201646,0.38934426229508196,0.5688622754491018,0.29595015576323985,0.38011894647408667,0.7397852055728436
0.39711934156378603,0.40567951318458423,0.5813953488372093,0.3115264797507788,0.40487114131973945,0.7321711033582687
0.40329218106995884,0.4357976653696498,0.5803108808290155,0.34890965732087226,0.39337298215802885,0.7312134355306625
0.4218106995884774,0.4479371316306483,0.6063829787234043,0.35514018691588783,0.4050221844614368,0.7240376584231853
0.42592592592592593,0.4624277456647399,0.6060606060606061,0.37383177570093457,0.4195600868498064,0.7236470319330692
0.46502057613168724,0.516728624535316,0.6405529953917051,0.43302180685358255,0.4721042197677711,0.7177128568291664
0.4691358024691358,0.5222222222222223,0.6438356164383562,0.4392523364485981,0.4830926083262531,0.7094827815890312
0.5205761316872428,0.5876106194690266,0.680327868852459,0.5171339563862928,0.5109789483621259,0.7033661007881165
0.5185185185185185,0.582142857142857,0.6820083682008368,0.5077881619937694,0.5177570093457944,0.6982185058295727
0.5452674897119342,0.6196213425129088,0.6923076923076923,0.5607476635514018,0.53565562163693,0.6922328658401966
0.5699588477366255,0.6487394957983192,0.7043795620437956,0.6012461059190031,0.5653922401585953,0.686109934002161
0.5843621399176955,0.6655629139072847,0.7102473498233216,0.6261682242990654,0.5826111583120929,0.6855808198451996
0.5987654320987654,0.6849757673667205,0.7114093959731543,0.660436137071651,0.5936373076559993,0.6781156063079834
0.6358024691358025,0.7230046948356808,0.7264150943396226,0.719626168224299,0.6032285471537808,0.6736447811126709
0.6275720164609053,0.7211093990755008,0.7134146341463414,0.7289719626168224,0.6137449258944585,0.6727409809827805
0.6337448559670782,0.7269938650306749,0.716012084592145,0.7383177570093458,0.6341735108090248,0.6631492637097836
0.6666666666666666,0.7530487804878049,0.7373134328358208,0.7694704049844237,0.6563957330312471,0.6588470563292503
0.6893004115226338,0.770864946889226,0.7514792899408284,0.7912772585669782,0.6718021334843765,0.6510600224137306
